,COD,CODs,TSS,NH4,PO4,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew
2024-07-03 13:45:00,,,,,,-36711976.220935635,-14568854.46972786,-25288159.08352256,-4057149.3460001643,-654676.3717409358,176958.6756487407
2024-07-03 13:50:00,,,,,,-36791316.584767364,-14578698.19706829,-25322132.09022064,-4059890.6371582593,-655118.7164505376,177349.13751003655
2024-07-03 13:55:00,,,,,,-36859491.201424666,-14584815.536061985,-25349040.817247353,-4061594.1999159968,-655393.6095318998,177677.95784042953
2024-07-03 14:00:00,,,,,,-36958881.63774241,-14573224.78609567,-25383966.302037586,-4058366.3961279085,-654872.7593751857,177947.60826028092
2024-07-03 14:05:00,,,,,,-37046652.13606502,-14558643.261376776,-25411914.18664755,-4054305.7183580897,-654217.5136441467,178160.47625612418
2024-07-03 14:10:00,,,,,,-37052349.420625485,-14518062.850840643,-25387639.0532506,-4043004.8445379008,-652393.9635504344,177998.78012298993
2024-07-03 14:15:00,,,,,,-37047351.51039428,-14474740.609370977,-25356953.465796597,-4030940.422862805,-650447.2045983166,177785.69970449788
2024-07-03 14:20:00,,,,,,-37032624.15128578,-14428991.658142304,-25320479.37736128,-4018200.208596591,-648391.3972962686,177525.93262833107
2024-07-03 14:25:00,,,,,,-37009023.51034855,-14381081.076414881,-25278758.82366244,-4004858.021280094,-646238.4534338338,177223.5904197882
2024-07-03 14:30:00,,,,,,-36976922.63884951,-14331116.634093052,-25232023.822787154,-3990943.8727854067,-643993.2158358274,176880.59626059927
2024-07-03 14:35:00,,,,,,-36936351.82447066,-14279094.38875281,-25180286.42633135,-3976456.6652223016,-641655.5073426901,176497.33003729358
2024-07-03 14:40:00,,,,,,-36887992.126318745,-14225223.177558277,-25123976.563771453,-3961454.555775721,-639234.7124092648,176077.06907351277
2024-07-03 14:45:00,,,,,,-36832181.12551876,-14169600.115273431,-25063303.874751233,-3945964.5890634856,-636735.1950534268,175621.54311277327
2024-07-03 14:50:00,,,,,,-36769244.51534947,-14112318.668478765,-24998470.45401713,-3930012.7937535783,-634161.1553556916,175132.41779861695
2024-07-03 14:55:00,,,,,,-36699497.51356188,-14053469.170213716,-24929671.79615038,-3913624.325882299,-631516.6525855534,174611.30174040212
2024-07-03 15:00:00,,,,,,-36629323.67435572,-13989566.57393541,-24859603.119447082,-3895828.6661592266,-628645.0802211486,174059.74853984333
2024-07-03 15:05:00,,,,,,-36552746.63099734,-13924377.987562366,-24785858.40909366,-3877674.8826123034,-625715.7196942585,173479.25874188077
2024-07-03 15:10:00,,,,,,-36433277.572451465,-13846320.908356557,-24685102.754110724,-3855937.4681499256,-622208.0914514659,172711.23766473352
2024-07-03 15:15:00,,,,,,-36307767.54782456,-13767055.24176454,-24580885.18711073,-3833863.485048351,-618646.1532691664,171916.5065752901
2024-07-03 15:20:00,,,,,,-36176960.97325297,-13686810.891062975,-24473679.381094106,-3811516.9570048773,-615040.2362439694,171098.5119059568
2024-07-03 15:25:00,,,,,,-36041541.94928167,-13605791.909072803,-24363916.23423139,-3788954.708855716,-611399.5098380822,170260.37388422384
2024-07-03 15:30:00,,,,,,-35901752.41565612,-13524062.429081982,-24251744.09134982,-3766194.6005038414,-607726.8559903932,169403.28506791647
2024-07-03 15:35:00,,,,,,-35757522.425977476,-13441587.810217977,-24137111.99844063,-3743226.9851239924,-604020.7180540992,168527.08678133253
2024-07-03 15:40:00,,,,,,-35609387.42008668,-13358525.662015848,-24020356.020576254,-3720095.7539790953,-600288.178482991,167634.22152647242
2024-07-03 15:45:00,,,,,,-35457567.61997953,-13274933.963226805,-23901610.903506514,-3696817.053050501,-596531.8426513316,166725.765360147
2024-07-03 15:50:00,,,,,,-35302273.54873614,-13190867.800266342,-23781005.255213562,-3673406.2228589794,-592754.185961336,165802.7452285442
2024-07-03 15:55:00,,,,,,-35143709.07310118,-13106380.38211018,-23658663.522797793,-3649878.081093973,-588957.5994492555,164866.15271978278
2024-07-03 16:00:00,,,,,,-34979118.53990263,-13021523.110183932,-23534356.646352436,-3626246.942076536,-585144.3929259871,163916.94534314796
2024-07-03 16:05:00,,,,,,-34811730.91683764,-12936345.643985951,-23408557.078968257,-3602526.6350340606,-581316.7979259514,162956.0477389177
2024-07-03 16:10:00,,,,,,-34622993.83796001,-12844906.222119449,-23269340.907801818,-3577062.492235794,-577207.8112471402,161904.3308230852
2024-07-03 16:15:00,,,,,,-34432180.15719032,-12753351.995408842,-23129084.03067306,-3551566.3784682844,-573093.6656164738,160844.35625024355
2024-07-03 16:20:00,,,,,,-34239546.1053572,-12661757.837390155,-22987948.096662436,-3526059.144589662,-568977.7256042415,159777.3357270927
2024-07-03 16:25:00,,,,,,-34045297.638145275,-12570179.743886001,-22846060.78173375,-3500556.3843733156,-564862.5074784218,158704.2356210849
2024-07-03 16:30:00,,,,,,-33849580.93059174,-12478654.79186286,-22703511.427496027,-3475068.4230504166,-560749.677355863,157625.76228367854
2024-07-03 16:35:00,,,,,,-33652500.55621803,-12387206.930525651,-22560362.71735915,-3449601.9300198006,-556640.3114350137,156542.44092991017
2024-07-03 16:40:00,,,,,,-33454239.102572158,-12295885.24466064,-22416727.505268455,-3424170.574462455,-552536.615424624,155455.12174039098
2024-07-03 16:45:00,,,,,,-33254927.942932114,-12204722.63102031,-22272685.821908478,-3398783.5174993253,-548440.0675964823,154364.43331112963
2024-07-03 16:50:00,,,,,,-33054694.20587549,-12113750.79866551,-22128315.031639945,-3373449.589501787,-544352.0928514249,153270.98161547838
2024-07-03 16:55:00,,,,,,-32853661.12048693,-12023000.38257593,-21983690.057335306,-3348177.3217300037,-540274.0678246145,152175.35168966156
2024-07-03 17:00:00,,,,,,-32637317.22001289,-11932500.986624539,-21832882.00786838,-3322974.958300503,-536207.3228166723,151078.10840696175
2024-07-03 17:05:00,,,,,,-32426029.93936759,-11844018.949935399,-21685524.931198537,-3298334.3911212487,-532231.2312945653,150002.46186897578
2024-07-03 17:10:00,,,,,,-32219798.09061585,-11757548.80980028,-21541615.63499531,-3274254.098931723,-528345.5477821644,148948.4068767258
2024-07-03 17:15:00,,,,,,-32020863.660005588,-11673833.113243977,-21402612.596186467,-3250940.866979335,-524583.6398989381,147925.6513696548
2024-07-03 17:20:00,,,,,,-31830731.71947252,-11593369.162099786,-21269493.980330687,-3228533.184382219,-520967.85475258535,146940.65802130484
2024-07-03 17:25:00,,,,,,-31645469.37527537,-11514839.626294352,-21139694.165924076,-3206664.19972754,-517438.99586512585,145976.37933321204
2024-07-03 17:30:00,,,,,,-31460154.744948827,-11436596.059955085,-21010003.254522532,-3184874.8521393896,-513922.9875043108,145011.6030330166
2024-07-03 17:35:00,,,,,,-31275039.064650394,-11358716.283595745,-20880582.51490878,-3163186.813153244,-510423.3266679099,144047.47724848913
2024-07-03 17:40:00,,,,,,-31094865.339545775,-11282778.41743028,-20754520.029921066,-3142039.5592843816,-507010.92888452526,143104.41548397305
2024-07-03 17:45:00,,,,,,-30919613.710425265,-11208771.357959542,-20631800.65142449,-3121429.9984191125,-503685.29519944766,142182.3214346799
2024-07-03 17:50:00,,,,,,-30749031.753394514,-11136606.00169161,-20512257.527418345,-3101333.316926778,-500442.4215950028,141280.0994130347
2024-07-03 17:55:00,,,,,,-30577958.90520587,-11064553.952497466,-20392526.571538303,-3081268.1893030917,-497204.6396375444,140375.72876075297
2024-07-03 18:00:00,,,,,,-30386753.221246745,-10997408.77338828,-20266502.089061808,-3062569.531829648,-494187.3562725115,139469.60180677864
2024-07-03 18:05:00,,,,,,-30195879.620203454,-10930345.871904178,-20140646.012096245,-3043893.787112556,-491173.77019316255,138562.7845078941
2024-07-03 18:10:00,,,,,,-30005826.321318667,-10863545.285643302,-20015287.313289147,-3025291.092204463,-488171.9716966296,137657.5697169118
2024-07-03 18:15:00,,,,,,-29817027.942721825,-10797167.379825091,-19890718.89558511,-3006806.105774076,-485189.16706808977,136755.9950327412
2024-07-03 18:20:00,,,,,,-29629176.3859887,-10731099.164072929,-19766735.084936447,-2988407.362146892,-482220.278891885,135856.76377507855
2024-07-03 18:25:00,,,,,,-29442054.634391204,-10665261.153540993,-19643191.363561485,-2970072.7263025553,-479261.7353806398,134958.99125704204
2024-07-03 18:30:00,,,,,,-29255712.465672366,-10599672.064738333,-19520122.26086908,-2951807.41043346,-476314.3775926721,134062.98449242878
2024-07-03 18:35:00,,,,,,-29070391.834104765,-10534421.384059364,-19397691.23567542,-2933636.3348013414,-473382.2267520349,133169.9013087059
2024-07-03 18:40:00,,,,,,-28885947.748733383,-10469456.108195812,-19275802.045007456,-2915544.738991238,-470462.9010644954,132279.17478531535
2024-07-03 18:45:00,,,,,,-28702418.839126896,-10404790.85692869,-19154481.652671184,-2897536.6943345712,-467557.05749489705,131391.0524558974
2024-07-03 18:50:00,,,,,,-28519843.37852018,-10340440.114851037,-19033756.753525328,-2879616.234515478,-464665.3469331797,130505.77741892426
2024-07-03 18:55:00,,,,,,-28338257.894348785,-10276417.727915116,-18913652.847132903,-2861787.2153687663,-461788.3915708693,129623.58205317413
2024-07-03 19:00:00,,,,,,-28150408.72985971,-10213834.51472887,-18792044.545103308,-2844358.9787852545,-458976.1079403481,128744.6925246013
2024-07-03 19:05:00,,,,,,-27963791.14979488,-10151579.942166135,-18671154.758477397,-2827022.2623753794,-456178.5923378456,127869.32525331138
2024-07-03 19:10:00,,,,,,-27796251.111904707,-10096458.866352523,-18563119.076845843,-2811672.089363994,-453701.6326019175,127077.71257241534
2024-07-03 19:15:00,,,,,,-27629517.16691824,-10041508.191816146,-18455515.526144728,-2796369.369872851,-451232.33013857395,126287.72041609597
2024-07-03 19:20:00,,,,,,-27463932.18051482,-9986861.829889877,-18348580.145504612,-2781151.395665536,-448776.7024823936,125500.95803174286
2024-07-03 19:25:00,,,,,,-27299845.45529038,-9932655.04983682,-18242552.514545713,-2766055.8366634194,-446340.8281888701,124719.05760393973
2024-07-03 19:30:00,,,,,,-27137267.432080492,-9878893.908698808,-18137441.799838543,-2751084.3796376437,-443924.9794415291,123942.13000873874
2024-07-03 19:35:00,,,,,,-26976096.80288247,-9825541.82811851,-18033181.186280977,-2736226.8382102186,-441527.5125293764,123169.78666255191
2024-07-03 19:40:00,,,,,,-26811302.73552847,-9770769.546209484,-17926410.348324165,-2720973.797678592,-439066.2264435911,122379.11125070679
2024-07-03 19:45:00,,,,,,-26639622.574278962,-9713386.69386851,-17814947.625723798,-2704993.76284946,-436487.6299143448,121555.29564267276
2024-07-03 19:50:00,,,,,,-26469842.28394965,-9656595.765224077,-17704668.533086576,-2689178.567530757,-433935.6324879177,120738.51203686075
2024-07-03 19:55:00,,,,,,-26301960.158606842,-9600398.357764201,-17595574.019254085,-2673528.6565925647,-431410.3059501639,119928.80794056061
2024-07-03 20:00:00,,,,,,-26134136.95720063,-9540402.305924214,-17485479.76325393,-2656820.8953206697,-428714.28083583544,119126.22998275151
2024-07-03 20:05:00,,,,,,-25968246.018051744,-9481098.941887284,-17376616.973909806,-2640306.0344496258,-426049.3828316442,118330.82056730628
2024-07-03 20:10:00,,,,,,-25765180.754412953,-9408057.292481713,-17242564.012058515,-2619965.3219569344,-422767.13149759633,117369.46239268016
2024-07-03 20:15:00,,,,,,-25563500.7236597,-9335505.26928075,-17109378.020075146,-2599760.9610655275,-419506.88235375565,116413.25287750308
2024-07-03 20:20:00,,,,,,-25364039.84890101,-9263750.331618525,-16977623.101787396,-2579778.5733621223,-416282.4516107062,115465.95042560811
2024-07-03 20:25:00,,,,,,-25167409.49197052,-9193018.380740039,-16847713.6799976,-2560081.06805419,-413103.9905269262,114530.2961094418
2024-07-03 20:30:00,,,,,,-24973583.099432047,-9123299.887344673,-16719633.161906587,-2540665.791412442,-409971.0708870078,113606.20950953219
2024-07-03 20:35:00,,,,,,-24782089.779635917,-9054421.254071759,-16593064.800551333,-2521484.3998680864,-406875.89179689594,112691.65778836697
2024-07-03 20:40:00,,,,,,-24593352.633313388,-8986538.98034181,-16468295.712220278,-2502580.4755382272,-403825.4858254868,111788.5347205198
2024-07-03 20:45:00,,,,,,-24407354.37193399,-8919646.955884915,-16345315.476251774,-2483952.3168287114,-400819.57839736034,110896.79641119775
2024-07-03 20:50:00,,,,,,-24224065.37877542,-8853734.528104369,-16224105.334978398,-2465596.9571936224,-397857.69081988017,110016.34317509041
2024-07-03 20:55:00,,,,,,-24043457.681158002,-8788791.64520354,-16104647.607535478,-2447511.5973984553,-394939.37139838724,109147.08156164015
2024-07-03 21:00:00,,,,,,-23869369.034977008,-8722053.166917775,-15988035.466974173,-2428926.198382166,-391940.3638298497,108288.91535280463
2024-07-03 21:05:00,,,,,,-23697823.100728653,-8656321.53138613,-15873115.05936274,-2410621.1859556325,-388986.60046102264,107441.7503200092
2024-07-03 21:10:00,,,,,,-23468020.747168608,-8570054.62402231,-15719168.835932354,-2386597.4902340625,-385110.04956049664,106345.56566099543
2024-07-03 21:15:00,,,,,,-23241349.351749092,-8484994.794054227,-15567311.45711107,-2362909.9426480145,-381287.74074547534,105263.33327762017
2024-07-03 21:20:00,,,,,,-23018092.28433171,-8401242.572355375,-15417732.970451845,-2339586.5391369415,-377524.19154255214,104196.3207082303
2024-07-03 21:25:00,,,,,,-22798380.63795374,-8318842.489089681,-15270521.39274344,-2316639.680505989,-373821.4029907392,103145.0904300887
2024-07-03 21:30:00,,,,,,-22582167.007634964,-8237775.862641577,-15125645.198982406,-2294064.1642799345,-370178.5355997168,102109.44213232209
2024-07-03 21:35:00,,,,,,-22369280.104712542,-8157980.128257826,-14982989.91670427,-2271842.5673629404,-366592.7779153837,101088.64944642935
2024-07-03 21:40:00,,,,,,-22159803.009484857,-8079482.92420106,-14842611.372569991,-2249982.586486372,-363065.3719103011,100083.06518045736
2024-07-03 21:45:00,,,,,,-21953691.86307662,-8002266.939050541,-14704480.395358015,-2228479.400748253,-359595.5396661956,99092.50256178612
2024-07-03 21:50:00,,,,,,-21750901.122081704,-7926314.2922070855,-14568566.679562692,-2207328.0307412148,-356182.47768778715,98116.76702043595
2024-07-03 21:55:00,,,,,,-21551386.509333123,-7851607.59117038,-14434840.761425566,-2186523.632984157,-352825.40441335284,97155.669039757
2024-07-03 22:00:00,,,,,,-21362024.72373659,-7776758.51782018,-14306297.419667242,-2165679.587241064,-349461.93339571735,96209.02108110546
2024-07-03 22:05:00,,,,,,-21175707.23429949,-7703149.859083084,-14179819.924960399,-2145180.973415543,-346154.20252841746,95276.63843483203
2024-07-03 22:10:00,,,,,,-20907019.8795249,-7602012.918598084,-13998894.567989483,-2117016.2558121253,-341609.44127877505,94012.02600612394
2024-07-03 22:15:00,,,,,,-20642675.51246726,-7502536.776850562,-13820894.556443794,-2089314.039122942,-337139.31085847504,92767.37290102457
2024-07-03 22:20:00,,,,,,-20382905.479490954,-7404802.460516552,-13645974.075314503,-2062096.8877387873,-332747.45233966823,91543.69489575544
2024-07-03 22:25:00,,,,,,-20127635.42880154,-7308781.131714374,-13474082.996924369,-2035356.770857168,-328432.5698428614,90340.65354841117
2024-07-03 22:30:00,,,,,,-19876791.74867311,-7214444.248559682,-13305171.69146047,-2009085.740105228,-324193.3807897075,89157.91343258136
2024-07-03 22:35:00,,,,,,-19630303.833641544,-7121764.3504945235,-13139192.532586234,-1983276.1482389811,-320028.6511931086,87995.1516486733
2024-07-03 22:40:00,,,,,,-19388107.40042599,-7030716.178128544,-12976102.091005646,-1957920.9609978227,-315937.24597919435,86852.07115341561
2024-07-03 22:45:00,,,,,,-19150132.910889838,-6941272.770129652,-12815853.476811104,-1933012.6701626875,-311917.95359443396,85728.35418086352
2024-07-03 22:50:00,,,,,,-18916310.162086003,-6853407.007509827,-12658399.375491971,-1908543.7236103313,-307969.5554007583,84623.6807731622
2024-07-03 22:55:00,,,,,,-18686570.282926075,-6767092.285699978,-12503693.368454695,-1884506.7124734113,-304090.85587639164,83537.736815056
2024-07-03 23:00:00,,,,,,-18461300.75863397,-6682302.508480301,-12352144.962258967,-1860894.3694502106,-300280.6823431024,82470.21396839395
2024-07-03 23:05:00,,,,,,-18224071.793320432,-6593830.97295403,-12192753.500507008,-1836256.7266454261,-296305.06270869396,81360.74143449888
2024-07-03 23:10:00,,,,,,-17984874.261645943,-6504705.202777484,-12032054.528410206,-1811436.8919127176,-292300.04392227955,80242.8837600152
2024-07-03 23:15:00,,,,,,-17749973.800879497,-6417191.865154832,-11874240.096580202,-1787066.0890304593,-288367.48254809703,79144.62544267614
2024-07-03 23:20:00,,,,,,-17519295.505180858,-6331262.59975801,-11719259.904719345,-1763136.420185775,-284506.10416634113,78065.62629249333
2024-07-03 23:25:00,,,,,,-17292766.334953588,-6246889.733612243,-11567064.900514847,-1739640.1789806243,-280714.66524460097,77005.55418687242
2024-07-03 23:30:00,,,,,,-17070316.53122201,-6164046.755570601,-11417608.215992242,-1716569.982563965,-276991.9744591854,75964.09061954006
2024-07-03 23:35:00,,,,,,-16851877.492813013,-6082707.602106882,-11270843.761360468,-1693918.5727386253,-273336.8606010056,74940.92229725597
2024-07-03 23:40:00,,,,,,-16637378.852175793,-6002845.672310208,-11126724.288431894,-1671678.5416560073,-269748.12831267406,73935.72963509438
2024-07-03 23:45:00,,,,,,-16426751.54931249,-5924434.859531941,-10985203.426034564,-1649842.619110161,-266224.60444732156,72948.19886175702
2024-07-03 23:50:00,,,,,,-16219927.836480835,-5847449.552626118,-10846235.68309912,-1628403.6728832226,-262765.13812433835,71978.02203957071
2024-07-03 23:55:00,,,,,,-16016841.255720552,-5771864.627379546,-10709776.433567768,-1607354.7063588612,-259368.6003442709,71024.89696337741
2024-07-04 00:00:00,,,,,,-15804800.574008439,-5698283.2029844755,-10566674.534501156,-1586863.6767804872,-256062.09329866958,70088.52665079721
2024-07-04 00:05:00,,,,,,-15596673.705370268,-5626058.024339106,-10426214.877178637,-1566750.3358919036,-252816.53147346628,69168.80323412883
2024-07-04 00:10:00,,,,,,-15392433.422565432,-5555180.373197851,-10288378.746152027,-1547012.2558272502,-249631.52309939725,68265.62244638246
2024-07-04 00:15:00,,,,,,-15192008.820605958,-5485625.765890568,-10153118.232473716,-1527642.6183492725,-246505.9679609054,67378.68596248848
2024-07-04 00:20:00,,,,,,-14995330.538226996,-5417370.261944918,-10020386.465525743,-1508634.7564909908,-243438.7902519554,66507.70194681606
2024-07-04 00:25:00,,,,,,-14802331.333261041,-5350390.695449758,-9890137.986549608,-1489982.2189860095,-240428.94897274245,65652.38761196505
2024-07-04 00:30:00,,,,,,-14612947.71942897,-5284665.313657846,-9762329.820364,-1471678.9481072489,-237475.46662639704,64812.47645941292
2024-07-04 00:35:00,,,,,,-14427113.451967908,-5220171.219988181,-9636917.217135629,-1453718.5675916462,-234577.31431592474,63987.68936583548
2024-07-04 00:40:00,,,,,,-14244763.463723335,-5156885.923963958,-9513856.222961035,-1436094.814268445,-231733.48139331728,63177.7521076586
2024-07-04 00:45:00,,,,,,-14065833.909346709,-5094787.358390997,-9393103.708836295,-1418801.5428430634,-228942.97623149434,62382.39556290513
2024-07-04 00:50:00,,,,,,-13890262.143219545,-5033853.871727828,-9274617.3557441,-1401832.7237723072,-226204.82588144054,61601.35561877286
2024-07-04 00:55:00,,,,,,-13717986.697537003,-4974064.220506767,-9158355.639850486,-1385182.441153784,-223518.0757316334,60834.37307980449
2024-07-04 01:00:00,,,,,,-13547110.518593708,-4915086.849619642,-9043274.885939356,-1368758.3631852176,-220867.82678670555,60081.19357781419
2024-07-04 01:05:00,,,,,,-13379445.720666489,-4857217.871257033,-8930356.917168412,-1352642.9514893016,-218267.3853539555,59341.5675985068
2024-07-04 01:10:00,,,,,,-13214933.497625005,-4800437.086072687,-8819562.096404145,-1336830.5809316358,-215715.84374124114,58615.24993283213
2024-07-04 01:15:00,,,,,,-13053516.228678068,-4744724.704569083,-8710851.584562775,-1321315.7405129105,-213212.31267367414,57902.00028826984
2024-07-04 01:20:00,,,,,,-12895137.35310738,-4690061.302027366,-8604187.256862633,-1306093.0208177485,-210755.91926831848,57201.582739130376
2024-07-04 01:25:00,,,,,,-12739741.376964273,-4636427.821314082,-8499531.707167942,-1291157.1147963274,-208345.8071603165,56513.76576199704
2024-07-04 01:30:00,,,,,,-12587273.853738248,-4583805.566237574,-8396848.234959975,-1276502.8159142623,-205981.13620434687,55838.32215561394
2024-07-04 01:35:00,,,,,,-12437681.365406083,-4532176.195035732,-8296100.832564499,-1262125.0163390657,-203661.0821819856,55175.02896234466
2024-07-04 01:40:00,,,,,,-12290911.503856374,-4481521.713993413,-8197254.17263205,-1248018.7051627235,-201384.83651489406,54523.66739118095
2024-07-04 01:45:00,,,,,,-12146912.85268386,-4431824.471187701,-8100273.595867184,-1234178.9666598674,-199151.60598375133,53884.022742278445
2024-07-04 01:50:00,,,,,,-12005634.969348755,-4383067.150359454,-8005125.099003424,-1220600.978581115,-196960.61245286174,53255.88433299983
2024-07-04 01:55:00,,,,,,-11867028.367696378,-4335232.764909658,-7911775.3230207395,-1207280.0104811718,-194811.0926003709,52639.04542544666
2024-07-04 02:00:00,,,,,,-11728158.770450372,-4287996.580802715,-7818699.9309656955,-1194125.6300969599,-192688.45394746398,52033.303155461675
2024-07-04 02:05:00,,,,,,-11591917.61230362,-4241656.017658752,-7727385.993736795,-1181220.6631454763,-190606.06155302003,51438.458463086215
2024-07-04 02:10:00,,,,,,-11458257.088907765,-4196194.92712722,-7637801.455391948,-1168560.6126177078,-188563.1897633119,50854.316024458305
2024-07-04 02:15:00,,,,,,-11327129.195916746,-4151596.978566915,-7549914.141984773,-1156140.9307401546,-186559.1047330704,50280.67905540045
2024-07-04 02:20:00,,,,,,-11198488.467258586,-4107846.9198382655,-7463693.550611355,-1143957.3700815435,-184593.12108133992,49717.36211188491
2024-07-04 02:25:00,,,,,,-11072290.398432458,-4064929.740280724,-7379109.834864397,-1132005.750457924,-182664.56427843773,49164.18343651607
2024-07-04 02:30:00,,,,,,-10948490.725572692,-4022830.494692242,-7296133.3119203495,-1120281.9099142961,-180772.76273617047,48620.96199258354
2024-07-04 02:35:00,,,,,,-10827046.031640641,-3981534.5257678297,-7214734.86655052,-1108781.766669523,-178917.05780349116,48087.52016031495
2024-07-04 02:40:00,,,,,,-10707913.731700487,-3941027.4591429546,-7134885.94124509,-1097501.3177360136,-177096.80354376574,47563.683677239365
2024-07-04 02:45:00,,,,,,-10591052.058540551,-3901295.198558111,-7056558.526568238,-1086436.6375731453,-175311.36651748477,47049.28157996104
2024-07-04 02:50:00,,,,,,-10476420.048642436,-3862323.92114589,-6979725.151745771,-1075583.8767748056,-173560.12557047987,46544.14614735386
2024-07-04 02:55:00,,,,,,-10363977.528501445,-3824100.0728424196,-6904358.875487524,-1064939.2607915606,-171842.471627729,46048.11284519248
2024-07-04 03:00:00,,,,,,-10250206.750952767,-3786916.3657942438,-6828951.6857237965,-1054584.304398398,-170171.5582097414,45561.02027224553
2024-07-04 03:05:00,,,,,,-10138644.743788362,-3750464.807740924,-6755009.292008701,-1044433.2375987392,-168533.5451579783,45082.87742237654
2024-07-04 03:10:00,,,,,,-10047789.42789171,-3722692.7693351405,-6694944.999236569,-1036699.2522199138,-167285.56115366783,44699.93452796929
2024-07-04 03:15:00,,,,,,-9958772.33273027,-3695499.213587182,-6636097.284681694,-1029126.3632774443,-166063.572256133,44324.13021679822
2024-07-04 03:20:00,,,,,,-9871496.134761443,-3668850.2378900168,-6578401.47398412,-1021705.1295389928,-164866.05499379197,43955.05316152721
2024-07-04 03:25:00,,,,,,-9785929.868910065,-3642736.4488464445,-6521837.101958541,-1014432.9351217954,-163692.58725828966,43592.58664076444
2024-07-04 03:30:00,,,,,,-9702043.186297096,-3617148.643834725,-6466384.11098047,-1007307.2172704306,-162542.75551409216,43236.61621540299
2024-07-04 03:35:00,,,,,,-9628561.291724568,-3595346.6067868224,-6417858.373772197,-1001235.7639153186,-161563.04372269908,42926.05998849031
2024-07-04 03:40:00,,,,,,-9558113.923611667,-3574638.059860502,-6371352.096467998,-995468.8267965965,-160632.4697785416,42628.24764729039
2024-07-04 03:45:00,,,,,,-9488908.368419288,-3554307.700971632,-6325666.666910345,-989807.2078655186,-159718.8903601177,42335.059865810545
2024-07-04 03:50:00,,,,,,-9420917.8308271,-3534346.6677718647,-6280784.316751576,-984248.4391263429,-158821.90722265982,42046.39224348692
2024-07-04 03:55:00,,,,,,-9354122.589943074,-3514748.9877382815,-6236692.013016284,-978790.8573448387,-157941.25198064433,41762.1724391956
2024-07-04 04:00:00,,,,,,-9282664.513283946,-3494748.2835557694,-6190294.876513475,-973221.040990215,-157042.48615978463,41482.38647936582
2024-07-04 04:05:00,,,,,,-9213336.284949942,-3475517.6211932814,-6145312.276547597,-967865.6666614207,-156178.32348400194,41211.27181898142
2024-07-04 04:10:00,,,,,,-9191306.116498414,-3477850.369655987,-6132554.68075537,-968515.2928155917,-156283.1495225159,41171.64873577275
2024-07-04 04:15:00,,,,,,-9170316.390951326,-3480445.707235318,-6120467.427479186,-969238.0450528738,-156399.77545171368,41134.924786319236
2024-07-04 04:20:00,,,,,,-9150019.914397098,-3483161.2452541273,-6108816.860212747,-969994.2708302637,-156521.80279306526,41099.49830726315
2024-07-04 04:25:00,,,,,,-9130195.07927981,-3485898.2639327995,-6097452.414520258,-970756.4785635645,-156644.79540457518,41064.313692141244
2024-07-04 04:30:00,,,,,,-9110865.16119079,-3488670.7146314792,-6086390.556185796,-971528.553441678,-156769.38021445263,41029.52002019539
2024-07-04 04:35:00,,,,,,-9092133.192692516,-3491529.1400968097,-6075702.132641403,-972324.5706598714,-156897.82844738837,40995.65493635883
2024-07-04 04:40:00,,,,,,-9073832.796548719,-3494400.000147392,-6065274.208813733,-973124.0506739577,-157026.83544966136,40961.93671667681
2024-07-04 04:45:00,,,,,,-9055958.157940064,-3497283.6842743945,-6055103.3761964245,-973927.1019498318,-157156.41872372286,40928.37030274424
2024-07-04 04:50:00,,,,,,-9041734.458040215,-3501667.820439369,-6047390.146903059,-975148.0006286855,-157353.42737417424,40910.69274040201
2024-07-04 04:55:00,,,,,,-9035902.539996376,-3509736.9842482503,-6045368.762993608,-977395.1095374882,-157716.02903900374,40931.929223107494
2024-07-04 05:00:00,,,,,,-9040290.76985143,-3524890.8238402493,-6051690.132085151,-981615.1661327285,-158396.99271687205,41052.02816777649
2024-07-04 05:05:00,,,,,,-9078232.090815565,-3555840.7948927125,-6081155.090364866,-990234.1454131614,-159787.78255530552,41343.17095336747
2024-07-04 05:10:00,,,,,,-9272710.582323171,-3661765.525513334,-6219020.083062896,-1019732.1716619419,-164547.69133635878,42443.000634302654
2024-07-04 05:15:00,,,,,,-9586983.278022699,-3822744.0348212775,-6439204.799986353,-1064561.6299502302,-171781.5357419689,44143.275921086526
2024-07-04 05:20:00,,,,,,-10696407.61928287,-3968958.7822718085,-6914211.073196694,-1105279.660885821,-178351.94527930286,46435.88330560306
2024-07-04 05:25:00,,,,,,-10992464.057497451,-4122334.9620787664,-7123457.828040308,-1147992.0147561133,-185244.16601746366,48978.04237448961
2024-07-04 05:30:00,,,,,,-11290641.503135871,-4277157.205281439,-7334346.278749679,-1191107.069825212,-192201.36808543184,51617.09338244276
2024-07-04 05:35:00,,,,,,-11581795.997465417,-4429260.881109598,-7540648.788831002,-1233465.0554988766,-199036.4066827732,54235.59745182864
2024-07-04 05:40:00,,,,,,-11864490.478213955,-4577886.022084563,-7741343.315126982,-1274854.3352640567,-205715.13137215452,56808.46288137481
2024-07-04 05:45:00,,,,,,-12138890.325702658,-4723001.6448386535,-7936498.8336596945,-1315266.280841145,-212236.14986300288,59330.95411212886
2024-07-04 05:50:00,,,,,,-12404832.35772036,-4864441.742390643,-8125966.552368495,-1354654.6624379018,-218592.00234793403,61794.68648291182
