,COD,CODs,TSS,NH4,PO4,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew
2024-07-03 23:10:00,,,,,,-13052973.716482118,-7544166.189183482,-14645588.977386484,-1591345.4918286134,-256785.2952723443,67368.13691597959
2024-07-03 23:15:00,,,,,,-12470351.352911511,-7196673.317495372,-13999789.053709922,-1517019.7837096513,-244791.82873496632,64211.92992803384
2024-07-03 23:20:00,,,,,,-12061827.152670281,-6951748.5831287345,-13548015.89573026,-1464433.7034804584,-236306.34760707384,61967.736528688234
2024-07-03 23:25:00,,,,,,-11727859.661066113,-6751548.50049894,-13178797.06718386,-1421366.6796674759,-229356.89603725172,60119.232001136734
2024-07-03 23:30:00,,,,,,-11437003.830307273,-6577679.418707379,-12857000.662287673,-1383925.92713566,-223315.32006052684,58502.4180142476
2024-07-03 23:35:00,,,,,,-11177639.309709752,-6423258.320771148,-12569701.437623141,-1350650.4324313677,-217945.86523324333,57056.13312334972
2024-07-03 23:40:00,,,,,,-10943760.518602682,-6284682.188367234,-12310249.025737023,-1320773.918234358,-213124.88226054405,55748.60098502396
2024-07-03 23:45:00,,,,,,-10731585.588744266,-6159642.953251503,-12074482.80648422,-1293802.890098047,-208772.73908400294,54559.44161101665
2024-07-03 23:50:00,,,,,,-10538240.747364592,-6046375.358768773,-11859248.914573606,-1269359.3225128718,-204828.4361327588,53473.08746950786
2024-07-03 23:55:00,,,,,,-10361094.413261691,-5943271.901084865,-11661652.241688661,-1247100.1038037646,-201236.6076592438,52475.45789700941
2024-07-04 00:00:00,,,,,,-10134546.155807752,-5842009.578155781,-11417811.216516513,-1226730.1424435321,-197949.63662156992,51554.4404509838
2024-07-04 00:05:00,,,,,,-9924373.025675641,-5748629.512343315,-11191208.705473267,-1207951.0895996713,-194919.38036721962,50697.71539435615
2024-07-04 00:10:00,,,,,,-9728654.646353621,-5662190.974913353,-10979801.236712711,-1190572.012747859,-192115.0293297681,49897.441865809415
2024-07-04 00:15:00,,,,,,-9545351.736561112,-5581605.770612095,-10781376.812290862,-1174368.5008347016,-189500.37172559957,49144.507985286706
2024-07-04 00:20:00,,,,,,-9282423.706069367,-5452931.512006905,-10491994.76093882,-1147989.2442758633,-185243.71896269612,47964.80626078534
2024-07-04 00:25:00,,,,,,-9132241.847703733,-5389068.707055903,-10329115.01281101,-1135201.379454566,-183180.2225938049,47352.22248607186
2024-07-04 00:30:00,,,,,,-8989923.720455348,-5328745.120827602,-10174334.855078889,-1123116.0394595717,-181230.0881855218,46767.648262115756
2024-07-04 00:35:00,,,,,,-8852926.080367753,-5270534.960988529,-10024840.106741846,-1111436.0411157722,-179345.36118004503,46198.85751224306
2024-07-04 00:40:00,,,,,,-8720441.848591281,-5213917.346669169,-9879749.52170006,-1100051.690877669,-177508.3410279875,45641.85687737028
2024-07-04 00:45:00,,,,,,-8591683.701784262,-5158596.572564476,-9738249.997589024,-1088906.0596592447,-175709.8414450145,45094.02772192869
2024-07-04 00:50:00,,,,,,-8466359.577101376,-5104416.535777435,-9600050.772897514,-1077967.6724786144,-173944.7835135946,44554.353317279354
2024-07-04 00:55:00,,,,,,-8344232.610831017,-5051262.788751958,-9464923.967520684,-1067214.0141155056,-172209.53409591113,44022.14060600036
2024-07-04 01:00:00,,,,,,-8222874.357871904,-4988231.815477926,-9323629.561684605,-1054323.3714649833,-170129.45312275866,43485.82498109325
2024-07-04 01:05:00,,,,,,-8035279.03393355,-4884744.72627154,-9107191.813504616,-1032853.0150591384,-166664.91833908827,42590.45009634742
2024-07-04 01:10:00,,,,,,-7912231.588911029,-4820175.17373296,-8963902.30526836,-1019582.4939914499,-164523.5388031658,42028.53065570806
2024-07-04 01:15:00,,,,,,-7790053.517603679,-4755912.66938727,-8821561.77147016,-1006353.0904530422,-162388.79414128631,41463.94612346909
2024-07-04 01:20:00,,,,,,-7669649.683670323,-4692518.657047949,-8681200.964065421,-993285.172041185,-160280.10730664575,40902.01373604031
2024-07-04 01:25:00,,,,,,-7551299.968590788,-4630146.282556809,-8543152.902857848,-980411.7158635157,-158202.79960524914,40344.48840852306
2024-07-04 01:30:00,,,,,,-7435781.559983619,-4569269.751248271,-8408306.53455462,-967834.1931001967,-156173.24479571352,39795.894659353275
2024-07-04 01:35:00,,,,,,-7323668.6256387355,-4510265.62917451,-8277309.261055616,-955634.1584918045,-154204.6028475412,39259.828080045234
2024-07-04 01:40:00,,,,,,-7215284.709586056,-4453339.335841158,-8150531.487545976,-943856.2808708397,-152304.08168597642,38738.39150809459
2024-07-04 01:45:00,,,,,,-7110200.201689725,-4398218.021815506,-8027498.299285672,-932443.425837181,-150462.4618964542,38229.54542270506
2024-07-04 01:50:00,,,,,,-7007663.7618910475,-4344455.588146092,-7907359.749901181,-921302.3965752351,-148664.7049019129,37729.65153556727
2024-07-04 01:55:00,,,,,,-6907231.745354837,-4291787.7790032,-7789616.422067368,-910378.2303834611,-146901.94172096753,37236.64932491132
2024-07-04 02:00:00,,,,,,-6799213.053302494,-4233878.938601957,-7663364.843801437,-898322.6232855417,-144956.60512107602,36724.483221852446
2024-07-04 02:05:00,,,,,,-6693908.935224675,-4177441.556732653,-7540217.96124143,-886565.2386818344,-143059.390787296,36221.28875352969
2024-07-04 02:10:00,,,,,,-6596054.324857493,-4125449.8787544416,-7425504.586579503,-875738.4152837474,-141312.3351935138,35753.13798811184
2024-07-04 02:15:00,,,,,,-6505209.977414997,-4077654.9739268683,-7318721.753750352,-865790.504711113,-139707.10416929328,35318.108889698146
2024-07-04 02:20:00,,,,,,-6420421.691541736,-4033473.206812041,-7218792.629708031,-856598.4640895985,-138223.84306900343,34911.37620604459
2024-07-04 02:25:00,,,,,,-6340648.875909481,-3992274.6357317483,-7124538.838661816,-848029.5299681019,-136841.12869939828,34527.667291663674
2024-07-04 02:30:00,,,,,,-6264748.706583896,-3953358.4930297085,-7034669.988238901,-839935.7000642553,-135535.07887400483,34161.08665028724
2024-07-04 02:35:00,,,,,,-6191677.76913897,-3916074.026693577,-6948013.551686476,-832179.3043396127,-134283.47865480115,33806.19170623458
2024-07-04 02:40:00,,,,,,-6121001.978708863,-3880153.42512031,-6864081.822254889,-824703.972468643,-133077.23192107648,33460.84026111477
2024-07-04 02:45:00,,,,,,-6052985.00907315,-3845773.7292777947,-6783168.002551106,-817547.899197913,-131922.50191602687,33126.70149434709
2024-07-04 02:50:00,,,,,,-5988197.730506594,-3813307.5501883496,-6705909.107965472,-810790.827858189,-130832.15631348052,32807.111947100195
2024-07-04 02:55:00,,,,,,-5927517.239576637,-3783319.9626578707,-6633286.249438638,-804553.3538434167,-129825.65482473317,32507.06266131905
2024-07-04 03:00:00,,,,,,-5857167.901407392,-3758988.816073977,-6558373.410321634,-799514.6676823366,-129012.59410328617,32227.96246679729
2024-07-04 03:05:00,,,,,,-5791321.52863221,-3736836.841389737,-6488124.625402184,-794932.8836274521,-128273.26076715704,31967.20660527651
2024-07-04 03:10:00,,,,,,-5729113.100091318,-3716358.6424123505,-6421594.624451099,-790700.9437629256,-127590.37956174482,31720.4506093989
2024-07-04 03:15:00,,,,,,-5669744.768482018,-3697081.027223875,-6357910.335106703,-786718.5605279976,-126947.76772156321,31483.651941032727
2024-07-04 03:20:00,,,,,,-5612868.803134862,-3678818.747850815,-6296701.46932753,-782946.6760029885,-126339.12271866406,31255.228248604933
2024-07-04 03:25:00,,,,,,-5558933.409316025,-3661904.8039318095,-6238489.066416236,-779456.4991589803,-125775.93509156271,31038.001029026193
2024-07-04 03:30:00,,,,,,-5508735.3310587965,-3646898.679778597,-6184183.937788517,-776367.4213054031,-125277.47025609913,30836.712793517712
2024-07-04 03:35:00,,,,,,-5462573.757477992,-3634044.744827862,-6134138.998891173,-773731.8259983175,-124852.18101336484,30653.372828392592
2024-07-04 03:40:00,,,,,,-5420130.860630804,-3623179.644636903,-6088013.3771537,-771515.2937043259,-124494.51330228892,30486.52640294257
2024-07-04 03:45:00,,,,,,-5380652.530314391,-3613839.7676988384,-6044974.234285748,-769619.4116086557,-124188.58687321487,30332.21649941061
2024-07-04 03:50:00,,,,,,-5343340.320901197,-3605518.8052425743,-6004137.005951838,-767936.596494082,-123917.04170699957,30186.174480010104
2024-07-04 03:55:00,,,,,,-5307879.55046574,-3598028.782483678,-5965159.490953822,-766427.0183529534,-123673.45068877198,30046.82570389196
2024-07-04 04:00:00,,,,,,-5269252.539579351,-3594600.5031572967,-5927314.775908104,-765148.2571597805,-123467.10513260089,29916.410630928603
2024-07-04 04:05:00,,,,,,-5233585.78992571,-3592535.0339306095,-5892399.280406594,-764182.1620424147,-123311.21251138957,29798.10913135911
2024-07-04 04:10:00,,,,,,-5201198.806845368,-3592101.9737214153,-5860795.965815369,-763584.5715265136,-123214.78313268733,29694.033130651365
2024-07-04 04:15:00,,,,,,-5171856.114878544,-3593196.262803548,-5832263.24031373,-763331.5147331964,-123173.94896831116,29603.14794481741
2024-07-04 04:20:00,,,,,,-5144789.971394269,-3595338.321575641,-5805957.014744672,-763319.6012565547,-123172.02656639852,29521.344024823215
2024-07-04 04:25:00,,,,,,-5119261.45752851,-3598049.0934656854,-5781060.67691583,-763446.0180155465,-123192.42563432675,29444.598874195326
2024-07-04 04:30:00,,,,,,-5095095.301917519,-3601233.4162819106,-5757391.037048312,-763689.6959443722,-123231.74639102365,29372.083565708766
2024-07-04 04:35:00,,,,,,-5072645.748841438,-3605167.1529216627,-5735362.084238106,-764108.3324871074,-123299.29910587413,29306.0058012441
2024-07-04 04:40:00,,,,,,-5052434.410846647,-3610250.671176031,-5715577.416150946,-764785.9137593994,-123408.63608390305,29249.552955712217
2024-07-04 04:45:00,,,,,,-5034672.143040008,-3616674.530437559,-5698290.301533754,-765761.750607288,-123566.10066617599,29204.144949541558
2024-07-04 04:50:00,,,,,,-5019074.158434369,-3624269.2370985253,-5683191.589479181,-766999.0242995748,-123765.75164834045,29168.306964012943
2024-07-04 04:55:00,,,,,,-5004978.127469346,-3632587.676154345,-5669543.215257272,-768402.2825345427,-123992.1864998921,29138.34898800213
2024-07-04 05:00:00,,,,,,-4988303.564279377,-3645801.820369415,-5657780.6211051885,-770536.3742893571,-124336.55130578265,29110.906047793913
2024-07-04 05:05:00,,,,,,-4972577.869223404,-3659135.230495809,-5646688.863206516,-772718.2889941458,-124688.63299678263,29085.684154183054
2024-07-04 05:10:00,,,,,,-4958237.76985823,-3672938.803661442,-5636780.6897142865,-775021.0973229458,-125060.22252256626,29065.379636157755
2024-07-04 05:15:00,,,,,,-4945820.383599883,-3687655.4138691756,-5628686.927567782,-777536.859066264,-125466.1749856926,29053.31857779565
2024-07-04 05:20:00,,,,,,-4935476.645356284,-3703521.2281254386,-5622617.659842895,-780312.1143718474,-125914.00027363902,29050.752677210516
2024-07-04 05:25:00,,,,,,-4926848.2125703115,-3720489.5935264267,-5618222.529331234,-783331.5642638654,-126401.22968803284,29056.150625138267
2024-07-04 05:30:00,,,,,,-4919239.297880415,-3738440.2408120595,-5614800.123537178,-786560.4039287061,-126922.24699758666,29066.366425022497
2024-07-04 05:35:00,,,,,,-4912136.822538035,-3757335.3753776466,-5611833.31269636,-789982.8553715766,-127474.5062076862,29079.11878852362
2024-07-04 05:40:00,,,,,,-4905616.138886166,-3777418.901725688,-5609432.206319896,-793646.474262308,-128065.68107414515,29095.163703498678
2024-07-04 05:45:00,,,,,,-4900071.089628217,-3799603.876926265,-5608145.822382298,-797730.3559598927,-128724.67107534633,29117.994303636737
2024-07-04 05:50:00,,,,,,-4896156.327869135,-3824992.101632211,-5608799.271946096,-802454.1434889481,-129486.91860844387,29152.483843421964
2024-07-04 05:55:00,,,,,,-4894637.132669449,-3854370.6771043167,-5612255.742979663,-807980.467152286,-130378.66629048246,29203.233804412797
2024-07-04 06:00:00,,,,,,-4905806.719737154,-3874433.417851419,-5617687.188473265,-816117.2233025185,-131691.64285108817,29275.343257128217
2024-07-04 06:05:00,,,,,,-4922377.876012691,-3899365.6007818016,-5629009.291960437,-825292.7251333122,-133172.23519196626,29378.170609282806
2024-07-04 06:10:00,,,,,,-4947455.8340137405,-3931436.413259484,-5649901.029696664,-835914.9287114142,-134886.27258752365,29530.09959686817
2024-07-04 06:15:00,,,,,,-4986211.578612601,-3974572.6065237336,-5686385.056468101,-848759.3375119041,-136958.8930985118,29761.93953277409
2024-07-04 06:20:00,,,,,,-5045304.566077958,-4033959.5160986977,-5746131.460850184,-864900.6900049383,-139563.52043261507,30113.470557865545
2024-07-04 06:25:00,,,,,,-5137005.134182316,-4119395.7562418384,-5843118.44395844,-886444.5076963451,-143039.90919645567,30658.004670892733
2024-07-04 06:30:00,,,,,,-5278196.801602933,-4244555.049156651,-5996462.683912913,-916378.2701529973,-147870.1299565064,31496.358263604834
2024-07-04 06:35:00,,,,,,-5486436.066332199,-4423835.429748211,-6225935.858545782,-957888.3230329969,-154568.34303486993,32733.266381783124
2024-07-04 06:40:00,,,,,,-5774649.020623519,-4668057.318814588,-6545965.150776424,-1013415.8711516439,-163528.4701176516,34445.69485401097
2024-07-04 06:45:00,,,,,,-6147448.127701427,-4981404.591602419,-6961508.7769129425,-1083970.2627145404,-174913.38330166443,36660.87812298343
2024-07-04 06:50:00,,,,,,-6596478.3978015,-5357544.742779045,-7462850.517201016,-1168260.530285957,-188514.7673870521,39328.63127735759
2024-07-04 06:55:00,,,,,,-7098201.671746544,-5777716.122759796,-8023158.044030384,-1262257.5158369432,-203682.46278277945,42308.248023381544
2024-07-04 07:00:00,,,,,,-7416812.293770706,-6075143.127259772,-8392680.06430848,-1322177.3816899797,-213351.35022724667,44268.982293618275
2024-07-04 07:05:00,,,,,,-7970107.271309862,-6566756.884131572,-9027707.319315886,-1424200.6131095344,-229814.18984267482,47630.53083697615
2024-07-04 07:10:00,,,,,,-8403696.413119197,-6962321.272831675,-9527199.623720037,-1505160.8703027768,-242878.2313443117,50277.5199637453
2024-07-04 07:15:00,,,,,,-8832475.00044158,-7355989.85748376,-10021144.28763279,-1585550.4594634417,-255850.18777705534,52895.59090729125
2024-07-04 07:20:00,,,,,,-9308563.461784821,-7791467.26266452,-10568695.95751136,-1674760.9472669787,-270245.5164908079,55797.05302213222
2024-07-04 07:25:00,,,,,,-9777354.010749338,-8223556.278932388,-11107904.08081645,-1763025.2629609671,-284488.1674323378,58654.9644975729
2024-07-04 07:30:00,,,,,,-10216921.5500762,-8633782.079877779,-11613801.645515172,-1846396.1801485075,-297941.20179669093,61337.45207525091
2024-07-04 07:35:00,,,,,,-10617519.656176796,-9013637.837264124,-12075214.412610402,-1923094.3913730967,-310317.504062477,63785.399849811394
2024-07-04 07:40:00,,,,,,-10974722.27882531,-9358958.2567518,-12487001.032565152,-1992284.596069432,-321482.28709302197,65971.51680261914
2024-07-04 07:45:00,,,,,,-11288080.972704725,-9668847.157814123,-12848542.02071071,-2053838.1761159603,-331414.79660052987,67892.37615621906
2024-07-04 07:50:00,,,,,,-11561185.452502448,-9945797.414966807,-13163822.38467528,-2108350.6111480957,-340211.1213443517,69568.87197891079
2024-07-04 07:55:00,,,,,,-11801026.344192825,-10195244.943082862,-13440720.013990862,-2157036.082852717,-348067.1860966883,71042.48516889305
2024-07-04 08:00:00,,,,,,-12033083.516652342,-10412068.54885787,-13693503.261562137,-2206788.189880903,-356095.3670035092,72367.09745263889
2024-07-04 08:05:00,,,,,,-12251145.94716369,-10617688.04398985,-13930047.837490298,-2254095.2016886673,-363728.99845430756,73606.13114834545
2024-07-04 08:10:00,,,,,,-12865397.32248209,-11168052.872055661,-14616444.057761548,-2374617.49908282,-383176.9146247276,77222.12170998548
2024-07-04 08:15:00,,,,,,-12324668.890644152,-10716113.751208708,-13990741.604797417,-2281840.355222948,-368206.05732006644,73906.55752701343
2024-07-04 08:20:00,,,,,,-13372601.469261117,-11646344.100914147,-15168181.670179108,-2483293.2502901624,-400713.22902409424,80116.42636816666
2024-07-04 08:25:00,,,,,,-12361011.65801789,-10783124.4941182,-14009665.629111344,-2302165.455625811,-371485.78943052853,73988.60336953022
2024-07-04 08:30:00,,,,,,-12378447.324900055,-10816218.361515684,-14018488.79611821,-2311981.294331761,-373069.7088580795,74027.05431641187
2024-07-04 08:35:00,,,,,,-12385356.527017327,-10840193.232465213,-14015546.228934955,-2319681.57827957,-374312.2546769306,74003.88839540332
2024-07-04 08:40:00,,,,,,-12396963.89579502,-10868313.012805875,-14018088.41880556,-2328108.8663055254,-375672.1125174824,74010.17637599191
2024-07-04 08:45:00,,,,,,-17229340.104073264,-15129733.92558446,-19467928.4249408,-3244078.001730608,-523476.22300652985,102774.00268649349
2024-07-04 08:50:00,,,,,,-17511530.774292365,-15403132.345641457,-19772162.66052156,-3305706.5131771932,-533420.823717229,104371.2
2024-07-04 08:55:00,,,,,,-12429473.302502938,-10951283.59346416,-14023725.35150734,-2352300.6549652624,-379575.78750575817,74020.98959897146
2024-07-04 09:00:00,,,,,,-17607015.05493436,-15436672.878555179,-19791637.653669946,-3323928.0764133255,-536361.1214212411,104371.2
2024-07-04 09:05:00,,,,,,-12543486.696940022,-10947349.604794772,-14050078.084034437,-2362751.401372405,-381262.1579487289,74029.93322891573
2024-07-04 09:10:00,,,,,,-17757203.66236676,-15433800.820423076,-19824217.77931271,-3338277.714399019,-538676.6311871144,104371.2
2024-07-04 09:15:00,,,,,,-14306328.509986196,-12387330.76843109,-15921277.714550423,-2684827.627676788,-433233.5490114815,83760.20275320554
2024-07-04 09:20:00,,,,,,-17892546.03088042,-15439077.70530905,-19852940.70629597,-3352686.079485605,-541001.6173715404,104371.2
2024-07-04 09:25:00,,,,,,-17955590.659075208,-15444442.298897307,-19866085.03405439,-3359943.625838477,-542172.7214421177,104371.2
2024-07-04 09:30:00,,,,,,-18015946.89552488,-15451483.712539192,-19878514.6059592,-3367249.5938563948,-543351.6390086453,104371.2
2024-07-04 09:35:00,,,,,,-18073708.259057213,-15460092.843469908,-19890258.395394515,-3374592.7631073655,-544536.5595014156,104371.2
2024-07-04 09:40:00,,,,,,-18128964.520568267,-15470161.477390269,-19901344.49659775,-3381961.708475385,-545725.6393221641,104371.2
2024-07-04 09:45:00,,,,,,-18181801.894153453,-15481582.218307192,-19911800.1715045,-3389344.805931119,-546917.0027752485,104371.2
2024-07-04 09:50:00,,,,,,-18232319.87172236,-15494252.62689891,-19921655.140612323,-3396732.678704992,-548109.1367910324,104371.2
2024-07-04 09:55:00,,,,,,-17364630.683533166,-14731001.302573416,-18932244.371078566,-3233545.9308514846,-521776.7297510347,99141.37784994506
2024-07-04 10:00:00,,,,,,-18374393.282321844,-15515018.59720302,-19964242.871551286,-3403025.7854594043,-549124.6153809489,104371.2
2024-07-04 10:05:00,,,,,,-18463597.097636625,-15523385.505545072,-19995653.711835574,-3402387.550506842,-549021.6274681491,104371.2
2024-07-04 10:10:00,,,,,,-18548590.03471709,-15533088.597385453,-20025314.60895746,-3402174.0176006914,-548987.1710219292,104371.2
2024-07-04 10:15:00,,,,,,-18372742.582229562,-15329635.22366841,-19776748.260559045,-3355425.302032541,-541443.6282825231,102931.49622734096
2024-07-04 10:20:00,,,,,,-18707276.290373802,-15556199.756392209,-20079922.113611996,-3402913.8297230485,-549106.5497962188,104371.2
2024-07-04 10:25:00,,,,,,-18781628.723139986,-15569490.348771019,-20105128.48453585,-3403821.5924245827,-549253.0296866937,104371.2
2024-07-04 10:30:00,,,,,,-18853061.817796323,-15583878.05349828,-20129095.291273084,-3405062.7146048984,-549453.3016748809,104371.2
2024-07-04 10:35:00,,,,,,-18921827.32809057,-15599325.056017477,-20151920.66343345,-3406621.3939581127,-549704.8158432405,104371.2
2024-07-04 10:40:00,,,,,,-18988151.448924948,-15615799.768971525,-20173692.399601296,-3408483.976800936,-550005.3689837869,104371.2
2024-07-04 10:45:00,,,,,,-19052234.872699972,-15633275.269384842,-20194488.22920143,-3410638.600257053,-550353.0468596604,104371.2
2024-07-04 10:50:00,,,,,,-17908682.517884508,-14664541.986755148,-18939414.816232964,-3197805.2361356216,-516009.4812855202,97788.28945138096
2024-07-04 10:55:00,,,,,,-13600666.576592736,-11115842.540878534,-14351971.006188923,-2422885.261306393,-390965.57625625853,74032.82295287184
2024-07-04 11:00:00,,,,,,-19379754.818453103,-15728969.060982903,-20356636.37054269,-3417068.3842900405,-551390.580192256,104371.2
2024-07-04 11:05:00,,,,,,-19578185.12608593,-15786404.301891632,-20475076.988120526,-3418678.558495703,-551650.4037572609,104371.2
2024-07-04 11:10:00,,,,,,-14024896.779398644,-11239417.633824311,-14605915.546761287,-2426583.235054948,-391562.29474750266,74041.2912877616
2024-07-04 11:15:00,,,,,,-14153428.297485642,-11278313.15981715,-14681492.614012303,-2427979.795072921,-391787.6487504029,74036.70217780276
2024-07-04 11:20:00,,,,,,-20126246.32954042,-15953991.605665598,-20799044.101527788,-3425207.177645393,-552703.8854836881,104371.2
2024-07-04 11:25:00,,,,,,-14395108.069082359,-11354738.721688798,-14822564.119669838,-2431379.8199047395,-392336.2891209917,74029.13213452625
2024-07-04 11:30:00,,,,,,-14498578.90524626,-11384202.802574202,-14877833.358392982,-2431617.8708622484,-392374.70188913523,73972.89536877624
2024-07-04 11:35:00,,,,,,-20611038.231727734,-16115308.289723754,-21080990.415241405,-3434022.2541454514,-554126.318282561,104371.2
2024-07-04 11:40:00,,,,,,-14724438.71132019,-11466832.43732918,-15012293.49065117,-2437883.8067075554,-393385.7960823552,74021.39011925156
2024-07-04 11:45:00,,,,,,-14814184.513510143,-11494169.444156982,-15057922.752778193,-2438381.2404068746,-393466.0637929272,73958.43990745969
2024-07-04 11:50:00,,,,,,-14907663.90099416,-11527216.189834543,-15108898.573742341,-2440333.935120345,-393781.15771260083,73935.61604023537
2024-07-04 11:55:00,,,,,,-21177271.176878333,-16323426.606063481,-21403338.304271787,-3448898.7963171103,-556526.8512238968,104371.2
2024-07-04 12:00:00,,,,,,-15225849.085473495,-11637488.721286142,-15307897.502821555,-2454209.5714880954,-396020.1808537605,73999.10742143755
2024-07-04 12:05:00,,,,,,-21760373.53728398,-16502221.693709534,-21769714.679726698,-3473928.662124055,-560565.7613881994,104371.2
2024-07-04 12:10:00,,,,,,-15622854.953172434,-11760197.916480325,-15555296.481682729,-2471411.8022764674,-398795.9953673388,73985.83193466524
2024-07-04 12:15:00,,,,,,-15798666.061701382,-11810830.001454266,-15659603.680518059,-2478000.840675996,-399859.22656362643,73922.37178153261
2024-07-04 12:20:00,,,,,,-16005617.069911994,-11889050.863036428,-15797046.687188435,-2490546.4132440924,-401883.62577347824,74039.7657437589
2024-07-04 12:25:00,,,,,,-16199326.185201813,-11929065.801948695,-15905139.005674953,-2495360.2669610092,-402660.4067141625,74041.87985486265
2024-07-04 12:30:00,,,,,,-16410505.022750512,-11984898.798954051,-16031824.713467637,-2503630.4680124335,-403994.9164292787,74151.46357443345
2024-07-04 12:35:00,,,,,,-16523256.64817345,-11971956.89412314,-16063965.053707795,-2497685.6312470776,-403035.63595123263,73845.20665391516
2024-07-04 12:40:00,,,,,,-16601404.857718244,-11937511.962898802,-16064499.476401867,-2487421.3457353557,-401379.3535163867,73417.09468840044
2024-07-04 12:45:00,,,,,,-16659539.96949361,-11892248.667469539,-16047760.467444383,-2475068.329520407,-399386.02589988365,72933.22606392717
2024-07-04 12:50:00,,,,,,-16711978.356037276,-11846360.923786996,-16027572.106739009,-2462745.007059262,-397397.48977547156,72455.97604749122
2024-07-04 12:55:00,,,,,,-16762975.912448049,-11802686.210798068,-16007918.282951683,-2451032.9373024977,-395507.5876101754,72002.19109939554
2024-07-04 13:00:00,,,,,,-16758628.05071925,-11734333.466603512,-15947077.736753345,-2445695.016661521,-394646.241324927,71571.71054623608
2024-07-04 13:05:00,,,,,,-16758237.757210655,-11671047.959709233,-15891252.471667876,-2440937.229496789,-393878.5074869817,71172.18244570383
2024-07-04 13:10:00,,,,,,-16762346.217685515,-11613024.564092427,-15840841.977100762,-2436833.162840882,-393216.2603675057,70804.81385557128
2024-07-04 13:15:00,,,,,,-16771291.73751412,-11560315.719710289,-15796048.093297968,-2433425.940496954,-392666.4585801901,70469.9387559159
2024-07-04 13:20:00,,,,,,-16785086.39886138,-11512737.208489167,-15756750.206512446,-2430709.5054814653,-392228.1247481453,70166.44165664824
2024-07-04 13:25:00,,,,,,-16804287.067718375,-11470518.618708158,-15723371.377025329,-2428759.097049482,-391913.39975116623,69895.73477373282
2024-07-04 13:30:00,,,,,,-16827166.802391052,-11432351.076363688,-15694213.354801023,-2427320.9446913297,-391681.33425700985,69649.85754592723
2024-07-04 13:35:00,,,,,,-16854292.506127648,-11398507.413509725,-15669736.286608357,-2426473.6504479167,-391544.6117768227,69430.48875653364
2024-07-04 13:40:00,,,,,,-16886301.909409836,-11369303.655752713,-15650459.051936802,-2426305.065702144,-391517.4083292095,69239.56659629576
2024-07-04 13:45:00,,,,,,-16924276.205850217,-11345353.783152016,-15637308.205583423,-2426966.1509919814,-391624.0834555242,69080.84128323395
2024-07-04 13:50:00,,,,,,-16966934.60914526,-11325691.952868724,-15629028.784361083,-2428268.9657945787,-391834.3103895797,68948.44238316624
2024-07-04 13:55:00,,,,,,-17013566.476314034,-11309748.206095347,-15624903.679145703,-2430108.1903348286,-392131.0943494836,68838.91156409752
2024-07-04 14:00:00,,,,,,-17028187.45781394,-11323707.393255342,-15621238.498710232,-2433550.951321934,-392686.6307814938,68749.88125250611
2024-07-04 14:05:00,,,,,,-17047768.74548372,-11339557.75456666,-15621177.53489343,-2437379.5371653973,-393304.4253153254,68680.11182269936
2024-07-04 14:10:00,,,,,,-17072587.38627251,-11357541.63426769,-15625005.250540184,-2441647.1918569673,-393993.0695951015,68630.66286942354
2024-07-04 14:15:00,,,,,,-17102673.77706145,-11377733.721568344,-15632778.552467836,-2446371.0471220636,-394755.32805833296,68601.60603737361
2024-07-04 14:20:00,,,,,,-17137843.520397764,-11400062.652386965,-15644356.15797582,-2451536.773910104,-395588.88851731224,68592.15276091614
2024-07-04 14:25:00,,,,,,-17177706.092354085,-11424317.304082038,-15659409.739745962,-2457099.8888804386,-396486.57297843444,68600.71092925698
2024-07-04 14:30:00,,,,,,-17221736.378402486,-11450195.413679047,-15677491.737898404,-2462996.1896355124,-397438.02150936675,68625.18549718038
2024-07-04 14:35:00,,,,,,-17268328.292424724,-11476674.01138904,-15697167.829362623,-2469006.4375404455,-398407.85696675366,68659.16349077442
2024-07-04 14:40:00,,,,,,-17316860.942061953,-11503382.460470628,-15717896.896149693,-2475051.7053012326,-399383.3433554261,68700.1432695977
2024-07-04 14:45:00,,,,,,-17368418.21967878,-11531079.552494198,-15740681.957611227,-2481296.046437801,-400390.9529479178,68752.3765919044
2024-07-04 14:50:00,,,,,,-17421300.63601871,-11558674.212160448,-15764003.909804907,-2487505.3883903665,-401392.9149448091,68809.10997808324
2024-07-04 14:55:00,,,,,,-17474963.407632448,-11585839.703148711,-15787388.53815723,-2493610.095873043,-402377.99274315016,68868.15979551215
2024-07-04 15:00:00,,,,,,-17501779.93539149,-11617207.933398247,-15800431.22326885,-2496087.6954507153,-402777.7872204563,68925.4712534905
2024-07-04 15:05:00,,,,,,-17529285.916287623,-11647139.86314814,-15812878.347774114,-2498450.216173742,-403159.01215530833,68980.1658457212
2024-07-04 15:10:00,,,,,,-17556182.893285416,-11674850.189522807,-15823613.219982674,-2500521.031131426,-403493.16638711636,69027.37305512819
2024-07-04 15:15:00,,,,,,-17580869.836340245,-11699346.127757592,-15831250.109432476,-2502080.874266975,-403744.86834762554,69061.04855998448
2024-07-04 15:20:00,,,,,,-17604448.81513383,-11721429.317809345,-15836842.427299624,-2503295.874260586,-403940.92516477633,69085.7882055616
